NR_028427.1,15.047,58.868,24.6,13.2,36.1,2.737,1.5,0.45,3.24,1.2e-03,1.0e+00,0.0273,16,12.3,15.5,11.7,26.8,33.4,48.1
NM_001417939.1,0,0,13.2,0,26.5,179.791,7.5,2.31,3.24,1.2e-03,1.0e+00,0.0275,16,0,0,0,38.9,0,40.6
NM_001290689.1,515.673,567,99.4,121.5,77.3,0.642,-0.6,0.2,-3.24,1.2e-03,1.0e+00,0.0276,16,134.2,119,111.4,87.9,73.3,70.6
NM_001310605.2,1186.652,1220.354,294.5,352.2,236.8,0.674,-0.6,0.18,-3.24,1.2e-03,1.0e+00,0.0276,17,414,346.8,295.7,243.4,259.8,207.3
NR_033513.1,1011.149,1265.862,269,353.9,184.1,0.52,-0.9,0.29,-3.24,1.2e-03,1.0e+00,0.0277,17,435.7,412,213.9,157.3,198.1,196.8
XR_001780286.2,24.708,43.391,41.3,21.7,60.8,2.769,1.5,0.45,3.24,1.2e-03,1.0e+00,0.0277,17,30.3,15.5,19.3,55.5,39.9,87.1
NM_001168382.2,0,188.461,13.6,0,27.2,185.304,7.5,2.33,3.24,1.2e-03,1.0e+00,0.0278,17,0,0,0,61.1,20.6,0
NM_181315.4,172.145,208.475,51.1,34.4,67.9,1.948,1,0.3,3.24,1.2e-03,1.0e+00,0.0278,17,33.2,32.1,37.8,52.8,66.9,84.1
NM_009415.3,3549,2049,1098.4,1247.3,949.6,0.761,-0.4,0.12,-3.23,1.2e-03,1.0e+00,0.0279,17,1363.2,1314.7,1064,927.3,920.9,1000.5
XM_036159897.1,100,170,27.4,41.2,13.5,0.328,-1.6,0.5,-3.23,1.2e-03,1.0e+00,0.0279,17,58.4,38.3,26.8,13,14.1,13.5
NM_146110.3,1490,1686,408.1,472.1,344.2,0.729,-0.5,0.14,-3.23,1.2e-03,1.0e+00,0.028,17,554,437.9,424.4,348,342.1,342.5
NM_011631.1,4296.576,5198.928,673.6,758.2,589,0.775,-0.4,0.11,-3.23,1.2e-03,1.0e+00,0.0281,17,704,724.6,846,551.6,626.4,588.9
XM_006520264.5,59.915,109.395,43.6,29,58.1,2.012,1,0.31,3.23,1.2e-03,1.0e+00,0.0283,17,32.5,31.1,23.4,59.2,47.6,67.6
NM_009197.2,108,182,83.5,101.9,65.1,0.639,-0.6,0.2,-3.23,1.3e-03,1.0e+00,0.0285,17,110.4,102.5,92.8,63.9,66.9,64.6
NM_199469.2,414,404,150.7,180.3,121.1,0.675,-0.6,0.18,-3.22,1.3e-03,1.0e+00,0.0285,17,204.1,178,158.9,133.3,115.8,114.2
NR_156446.1,0,0,12.5,0,25,169.789,7.4,2.3,3.22,1.3e-03,1.0e+00,0.0285,17,0,0,0,38.9,36,0
XM_036163952.1,12.5,0,14.2,0,28.3,191.847,7.6,2.35,3.22,1.3e-03,1.0e+00,0.0285,17,0,0,0,0,39.9,45.1
NR_177070.1,4109.065,4612.209,664.6,575.9,753.4,1.31,0.4,0.12,3.22,1.3e-03,1.0e+00,0.0286,17,633.3,555.9,538.5,808.9,787.2,664
XM_006509737.4,34.967,127.315,47.7,27.5,67.9,2.442,1.3,0.4,3.22,1.3e-03,1.0e+00,0.0288,18,39.7,16.6,26.1,71.3,52.7,79.6
XM_006510330.5,552.747,937.385,607.5,761.1,454,0.597,-0.7,0.23,-3.22,1.3e-03,1.0e+00,0.0288,18,952.8,818.8,511.7,471.1,429.6,461.2
XR_001782213.3,66.994,215.713,46.4,32.3,60.4,1.847,0.9,0.27,3.22,1.3e-03,1.0e+00,0.0288,18,35.3,27.9,33.7,58.3,55.3,67.6
NM_001008705.2,730.03,1049.699,272,309.4,234.5,0.761,-0.4,0.12,-3.22,1.3e-03,1.0e+00,0.029,18,328.2,304.3,295.7,254.5,216.1,232.9
XM_006535087.1,0,0,12.6,0,25.2,171.261,7.4,2.31,3.21,1.3e-03,1.0e+00,0.0292,18,0,0,0,47.2,28.3,0
NM_001025372.2,142,153,31.2,18.4,44,2.36,1.2,0.39,3.21,1.3e-03,1.0e+00,0.0298,18,17.3,14.5,23.4,38.9,54,39.1
NM_001417140.1,0,2,10.7,18.8,2.5,0.131,-2.9,0.92,-3.21,1.3e-03,1.0e+00,0.03,19,12.3,22.8,21.3,0.9,5.1,1.5
XM_006520455.2,175.824,280.101,112,144.5,79.6,0.557,-0.8,0.26,-3.21,1.3e-03,1.0e+00,0.03,19,110.4,161.5,161.6,100,68.2,70.6
NR_187685.1,42,51,21.1,30.9,11.3,0.368,-1.4,0.45,-3.2,1.4e-03,1.0e+00,0.0302,19,30.3,27.9,34.4,12,12.9,9
NM_007679.4,1169,1487,824.3,912.6,736,0.81,-0.3,0.1,-3.2,1.4e-03,1.0e+00,0.0303,19,903.8,929.6,904.4,802.4,746,659.5
NM_008495.2,31020,32951,4141.1,3406.4,4875.8,1.431,0.5,0.16,3.2,1.4e-03,1.0e+00,0.0303,19,3914.5,2991.6,3313,3980.5,5328.8,5318.1
XM_006515834.4,0,133.748,12.2,0,24.4,166.08,7.4,2.3,3.2,1.4e-03,1.0e+00,0.0303,19,0,0,0,39.8,33.4,0
NM_011201.3,738.456,927.631,231.4,268,194.7,0.728,-0.5,0.14,-3.2,1.4e-03,1.0e+00,0.0306,19,299.3,241.2,263.4,208.2,194.2,181.8
NM_001357661.1,91,190,105.3,132.3,78.4,0.598,-0.7,0.23,-3.2,1.4e-03,1.0e+00,0.0307,19,155.1,124.2,117.6,92.5,81,61.6
NM_001420492.1,586,627,58.1,41,75.3,1.833,0.9,0.27,3.2,1.4e-03,1.0e+00,0.0307,19,37.5,47.6,37.8,60.2,78.5,87.1
XR_004936973.1,97.119,274.801,67.1,46.3,88,1.869,0.9,0.28,3.19,1.4e-03,1.0e+00,0.0307,19,51.2,36.2,51.6,76.8,75.9,111.2
XM_030251390.2,22.926,0,13.8,0,27.5,186.503,7.5,2.36,3.19,1.4e-03,1.0e+00,0.0309,19,0,0,0,0,36,46.6
NM_021528.4,469,580,130.8,158.3,103.3,0.656,-0.6,0.19,-3.19,1.4e-03,1.0e+00,0.0313,20,183.2,154.2,137.6,110.1,106.8,93.1
XM_030248781.2,561.411,608.634,86.5,66,107,1.604,0.7,0.21,3.19,1.4e-03,1.0e+00,0.0313,20,75.7,54.9,67.4,104.6,97.8,118.7
NM_144900.2,3230,3646,546.8,646.4,447.1,0.694,-0.5,0.17,-3.19,1.4e-03,1.0e+00,0.0314,20,706.9,630.4,601.8,549.7,393.6,398.1
XR_004933855.1,16.592,50.888,13.1,5.4,20.8,3.795,1.9,0.6,3.19,1.4e-03,1.0e+00,0.0314,20,7.9,4.1,4.1,19.4,21.9,21
NM_007624.4,1347.513,2094.714,241.1,285.9,196.3,0.684,-0.5,0.17,-3.18,1.5e-03,1.0e+00,0.0317,20,342.6,257.8,257.2,187.9,187.8,213.3
NM_019699.2,1170,1309,275.6,321.7,229.4,0.716,-0.5,0.15,-3.18,1.5e-03,1.0e+00,0.0318,20,354.2,338.5,272.4,244.3,218.7,225.3
NM_001313920.2,0,0,12.4,0,24.8,168.928,7.4,2.33,3.18,1.5e-03,1.0e+00,0.0321,20,0,0,0,23.1,51.4,0
NM_001411840.1,7709.067,7033.136,2493.3,3017.1,1969.5,0.653,-0.6,0.19,-3.18,1.5e-03,1.0e+00,0.0321,20,3493.2,3394.3,2163.7,1924.1,1866.3,2118.2
XR_882039.4,395.235,451.033,78.4,57.2,99.5,1.742,0.8,0.25,3.17,1.5e-03,1.0e+00,0.0324,21,72.1,52.8,46.8,108.3,101.6,88.6
NM_008331.3,968.986,811.256,36.5,15.9,57.1,3.556,1.8,0.58,3.17,1.5e-03,1.0e+00,0.0326,21,8.7,11.4,27.5,35.2,74.6,61.6
NM_001164709.1,1014,1300,233,266.9,199.2,0.748,-0.4,0.13,-3.17,1.5e-03,1.0e+00,0.0327,21,252.5,290.9,257.2,201.8,182.6,213.3
XM_006497944.4,609.922,785.925,298.5,392,205,0.522,-0.9,0.3,-3.17,1.5e-03,1.0e+00,0.0327,21,502.7,438.9,234.5,182.3,196.8,235.9
XR_004941099.1,355.252,645.141,472.4,606,338.9,0.56,-0.8,0.26,-3.17,1.5e-03,1.0e+00,0.0327,21,782.6,658.4,376.9,350.8,328,338
XM_030250298.2,111.706,201.379,105.2,82.6,127.8,1.539,0.6,0.2,3.17,1.5e-03,1.0e+00,0.0329,21,89.4,84.9,73.6,109.2,138.9,135.2
NM_001359953.1,65.886,136.044,44.5,28.7,60.3,2.061,1,0.33,3.17,1.5e-03,1.0e+00,0.0331,21,33.2,18.6,34.4,58.3,57.9,64.6
NM_023626.4,28.568,0,12.3,0,24.6,167.063,7.4,2.33,3.16,1.6e-03,1.0e+00,0.0332,21,0,0,0,40.7,0,33.1
XM_006521553.5,187.435,372.537,80.9,60,101.7,1.673,0.7,0.23,3.16,1.6e-03,1.0e+00,0.0332,21,65.6,45.5,68.8,96.2,97.8,111.2
NM_024171.2,3700.648,4374.551,379.2,420.4,338,0.802,-0.3,0.1,-3.16,1.6e-03,1.0e+00,0.0339,22,441.4,401.6,418.2,325.8,357.6,330.5
NM_026211.3,1881,2506,293.5,354.9,232.1,0.655,-0.6,0.19,-3.16,1.6e-03,1.0e+00,0.0339,22,435.7,337.5,291.6,233.2,257.2,205.8
NM_001037713.4,172.011,328.271,47.5,26.4,68.6,2.56,1.4,0.43,3.15,1.6e-03,1.0e+00,0.0341,22,24.5,13.5,41.3,71.3,66.9,67.6
NM_026616.2,1870,2054,524.5,600.1,448.9,0.748,-0.4,0.13,-3.15,1.6e-03,1.0e+00,0.0343,22,691.7,583.8,524.8,449.8,437.3,459.7
NM_008732.2,224.401,276.011,91.6,114.4,68.9,0.605,-0.7,0.23,-3.15,1.6e-03,1.0e+00,0.0346,23,133.4,96.3,113.5,79.6,66.9,60.1
NM_172635.4,0,0,13.1,0,26.3,177.794,7.5,2.37,3.15,1.6e-03,1.0e+00,0.0346,23,0,0,0,0,41.2,37.6
XM_036164513.1,664,660,75.7,96,55.3,0.573,-0.8,0.25,-3.15,1.6e-03,1.0e+00,0.0346,23,101,75.6,111.4,58.3,47.6,60.1
NM_007808.5,1354.722,1820.921,235.1,282.2,187.9,0.665,-0.6,0.19,-3.14,1.7e-03,1.0e+00,0.0353,23,252.5,266,328.1,172.1,226.4,165.3
NM_030206.5,608,941,155.1,126.9,183.3,1.444,0.5,0.17,3.14,1.7e-03,1.0e+00,0.0353,23,146.4,115.9,118.3,198.1,168.5,183.3
NM_001276485.1,2318.404,2938.07,524,614.5,433.5,0.708,-0.5,0.16,-3.14,1.7e-03,1.0e+00,0.0355,23,634,655.3,554.3,447.9,504.2,348.5
XR_003956287.2,88.064,147.278,48.6,34,63.3,1.835,0.9,0.28,3.14,1.7e-03,1.0e+00,0.0355,23,33.2,31.1,37.8,55.5,59.2,75.1
NM_001081288.1,0,0,13,0,26,175.842,7.5,2.38,3.14,1.7e-03,1.0e+00,0.0356,23,0,0,0,0,37.3,40.6
NM_025919.3,20545.373,19961.785,3025.7,3309.3,2742.1,0.829,-0.3,0.09,-3.14,1.7e-03,1.0e+00,0.0356,24,3400.2,3447.1,3080.5,2862.5,2832.3,2531.4
NM_134083.4,248,223.6,11.5,0,22.9,155.884,7.3,2.32,3.14,1.7e-03,1.0e+00,0.0356,23,0,0,0,31.5,37.3,0
XM_030248368.2,225.63,465.981,66.6,43.9,89.3,2.03,1,0.33,3.14,1.7e-03,1.0e+00,0.0356,24,45.4,49.7,36.5,75,68.2,124.7
XM_030249022.2,162.098,0,16.4,32.8,0,0.007,-7.2,2.3,-3.13,1.7e-03,1.0e+00,0.0358,24,59.9,0,38.5,0,0,0
NM_007929.2,909.641,1315.535,306.9,343.5,270.2,0.782,-0.4,0.11,-3.13,1.7e-03,1.0e+00,0.0359,24,362.1,329.2,339.1,255.4,262.4,292.9
XR_004935577.1,131.683,224.488,56.4,40.9,72,1.741,0.8,0.26,3.13,1.7e-03,1.0e+00,0.0359,24,41.1,34.2,47.5,72.2,65.6,78.1
NM_001005858.3,298.795,264.649,20.7,11.2,30.1,2.643,1.4,0.45,3.13,1.7e-03,1.0e+00,0.0361,24,14.4,8.3,11,29.6,32.2,28.5
NM_031397.3,467.573,539.994,190.6,153.2,228,1.499,0.6,0.19,3.13,1.8e-03,1.0e+00,0.0362,24,146.4,183.2,130,232.3,253.4,198.3
NR_131123.1,71.638,111.645,30.5,17.1,43.8,2.514,1.3,0.43,3.13,1.8e-03,1.0e+00,0.0362,24,15.9,13.5,22,30.5,51.4,49.6
NM_001358520.1,0,0,11.9,0,23.7,160.862,7.3,2.35,3.12,1.8e-03,1.0e+00,0.0367,25,0,0,0,30.5,0,40.6
XM_006506007.5,469.931,638.383,120.5,92.1,148.8,1.607,0.7,0.22,3.12,1.8e-03,1.0e+00,0.037,25,77.2,82.8,116.2,137.9,156.9,151.7
NM_008098.4,771,1000,271.6,327.4,215.8,0.656,-0.6,0.2,-3.12,1.8e-03,1.0e+00,0.0372,25,271.2,349.9,361.1,174,222.5,250.9
XR_003954573.1,81.775,147.343,53.6,38.3,68.8,1.776,0.8,0.27,3.12,1.8e-03,1.0e+00,0.0374,25,44,33.1,37.8,60.2,77.2,69.1
NM_001198949.1,951.594,1358.399,186,214.5,157.4,0.733,-0.4,0.14,-3.11,1.8e-03,1.0e+00,0.0375,25,195.5,224.6,223.5,155.5,145.3,171.3
NM_001347453.2,0,0,11.3,0,22.7,154.089,7.3,2.33,3.11,1.8e-03,1.0e+00,0.0375,25,0,0,0,26.8,41.2,0
NM_139291.4,15.883,0,15.9,31.9,0,0.007,-7.2,2.3,-3.11,1.8e-03,1.0e+00,0.0375,25,43.3,0,52.3,0,0,0
NM_174997.3,1289,1530,187.7,213.4,162,0.759,-0.4,0.13,-3.11,1.8e-03,1.0e+00,0.0375,25,212.8,212.2,215.3,160.1,171.1,154.7
NR_138603.2,0,0,11.7,0,23.4,158.653,7.3,2.35,3.11,1.8e-03,1.0e+00,0.0375,25,0,0,0,37,0,33.1
NM_008304.2,1627,1988.945,126.9,102.4,151.3,1.47,0.6,0.18,3.11,1.9e-03,1.0e+00,0.0376,26,101.7,94.2,111.4,140.7,174.9,138.2
NM_153176.5,766,907.688,159.7,184.9,134.4,0.73,-0.5,0.15,-3.11,1.9e-03,1.0e+00,0.0376,26,190.4,176,188.4,145.3,136.3,121.7
XM_006505378.5,0,0,11.2,0,22.4,152.176,7.2,2.33,3.11,1.9e-03,1.0e+00,0.0376,26,0,0,0,32.4,34.7,0
XM_006529883.5,327.497,697.884,233.6,177.8,289.5,1.623,0.7,0.22,3.11,1.9e-03,1.0e+00,0.0376,26,199.8,182.2,151.3,211.9,321.6,335
XR_389071.3,9.244,52.198,16.3,8,24.6,3.079,1.6,0.52,3.11,1.9e-03,1.0e+00,0.0376,26,7.2,9.3,7.6,23.1,19.3,31.5
NM_025570.3,1785.099,2074.988,308,366.5,249.6,0.679,-0.6,0.18,-3.11,1.9e-03,1.0e+00,0.0382,26,449.4,338.5,311.6,230.4,258.5,259.9
NM_001418341.1,338.822,377.956,106.2,129.9,82.4,0.643,-0.6,0.21,-3.1,1.9e-03,1.0e+00,0.0384,26,116.1,151.1,122.4,93.5,77.2,76.6
NR_168618.1,120,160,25,35.5,14.3,0.405,-1.3,0.42,-3.1,1.9e-03,1.0e+00,0.0387,27,35.3,42.4,28.9,13.9,14.1,15
NM_011121.4,948,996,124.5,154.3,94.7,0.613,-0.7,0.23,-3.1,1.9e-03,1.0e+00,0.0388,27,189,148,125.9,98.1,82.3,103.7
NM_025889.2,1116.807,1230.267,191.8,231.3,152.3,0.661,-0.6,0.19,-3.1,1.9e-03,1.0e+00,0.0388,27,183.2,273.3,237.3,151.8,159.5,145.7
NM_029272.4,1833.75,2048.504,479.7,563.4,396,0.704,-0.5,0.16,-3.1,1.9e-03,1.0e+00,0.0388,27,673,502.1,515.1,442.4,389.7,356
NM_145359.2,610.756,461.718,177.7,203,152.5,0.754,-0.4,0.13,-3.1,1.9e-03,1.0e+00,0.0388,27,205.6,199.8,203.6,161,149.2,147.2
NM_080419.2,939,1020,348,391.4,304.6,0.783,-0.4,0.11,-3.1,2.0e-03,1.0e+00,0.0391,27,403.2,407.9,363.1,329.5,295.8,288.4
XM_006522477.3,21.014,86.375,17.5,9,25.9,2.862,1.5,0.49,3.09,2.0e-03,1.0e+00,0.0391,27,10.1,7.2,9.6,25.9,30.9,21
XM_036165935.1,57.705,130.061,12.4,0,24.9,168.576,7.4,2.39,3.1,2.0e-03,1.0e+00,0.0391,27,0,0,0,0,38.6,36.1
NM_001358839.1,357.322,461.547,128.4,157.8,99,0.632,-0.7,0.21,-3.09,2.0e-03,1.0e+00,0.0392,27,145.7,187.4,140.3,100,115.8,81.1
NM_018858.2,5352,5633,780.4,850.3,710.6,0.838,-0.3,0.08,-3.09,2.0e-03,1.0e+00,0.0394,27,823.7,863.3,863.8,758.9,672.7,700.1
NM_011255.3,10,8,19.4,30.8,8,0.272,-1.9,0.61,-3.09,2.0e-03,1.0e+00,0.0397,28,24.5,40.4,27.5,12,9,3
XM_036164866.1,0,0,11.5,0,23.1,157.219,7.3,2.36,3.09,2.0e-03,1.0e+00,0.0401,28,0,0,0,50,19.3,0
NM_019661.5,1384,1545,252.7,303.3,202,0.666,-0.6,0.19,-3.08,2.0e-03,1.0e+00,0.0402,28,365.7,304.3,240,195.3,210.9,199.8
NM_001204959.1,22.805,53.869,60.9,76.3,45.6,0.598,-0.7,0.24,-3.08,2.1e-03,1.0e+00,0.0407,29,84.4,75.6,68.8,46.3,42.4,48.1
NM_080848.2,398.446,586.51,92.7,112.2,73.2,0.657,-0.6,0.2,-3.08,2.1e-03,1.0e+00,0.0409,29,119.7,115.9,101.1,80.5,66.9,72.1
NM_011967.3,312,591,173.3,132,214.6,1.613,0.7,0.22,3.08,2.1e-03,1.0e+00,0.041,29,116.1,112.8,167.1,182.3,213.5,247.9
NM_018734.4,1508.763,1468.651,65.4,31.3,99.6,3.166,1.7,0.54,3.07,2.1e-03,1.0e+00,0.0415,29,12.3,27.9,53.6,68.5,123.5,106.7
NM_025558.5,1593,1585,395.7,447.8,343.6,0.769,-0.4,0.12,-3.07,2.1e-03,1.0e+00,0.0415,29,494.8,418.2,430.5,374.8,334.4,321.5
NM_001164055.1,682.963,733.219,151.3,175.9,126.6,0.724,-0.5,0.15,-3.07,2.1e-03,1.0e+00,0.0417,29,170.9,192.5,164.4,129.6,129.9,120.2
NM_029295.3,93.354,117.211,15.4,24.5,6.4,0.261,-1.9,0.63,-3.07,2.1e-03,1.0e+00,0.0417,29,26,31.1,16.5,5.6,9,4.5
XM_017318246.3,292.618,531.1,112,91,133.1,1.449,0.5,0.17,3.07,2.1e-03,1.0e+00,0.0417,30,88,85.9,99,121.2,133.8,144.2
NM_007747.2,3049.038,4385.55,378.1,429.1,327.1,0.76,-0.4,0.13,-3.07,2.1e-03,1.0e+00,0.0418,30,402.5,421.3,463.6,299.9,370.4,311
XR_004941542.1,60.12,134.039,27.6,12.9,42.3,3.263,1.7,0.56,3.07,2.2e-03,1.0e+00,0.0419,30,5,14.5,19.3,35.2,45,46.6
NM_011723.3,936.053,969.172,318.9,274.8,362.9,1.328,0.4,0.13,3.06,2.2e-03,1.0e+00,0.0421,30,240.9,302.3,281.3,392.4,352.4,344
NM_023223.2,1090,1184,118.8,145,92.7,0.637,-0.7,0.21,-3.07,2.2e-03,1.0e+00,0.0421,30,163,152.2,119.7,85.1,84.9,108.2
NM_026698.3,229,222,40,52.7,27.2,0.517,-1,0.31,-3.06,2.2e-03,1.0e+00,0.0421,30,51.9,60,46.1,25.9,25.7,30
NM_028820.2,268,317,119.8,145.6,93.9,0.645,-0.6,0.21,-3.06,2.2e-03,1.0e+00,0.0421,30,154.4,151.1,131.4,100,72,109.7
XR_870580.2,35.884,84.774,38.5,25.7,51.2,1.991,1,0.32,3.07,2.2e-03,1.0e+00,0.0421,30,22.4,30,24.8,44.4,47.6,61.6
XR_004937201.1,113.902,179.816,72.3,55.8,88.8,1.593,0.7,0.22,3.06,2.2e-03,1.0e+00,0.0422,30,49,60,58.5,83.3,99,84.1
NM_145152.4,24.195,95.589,32.8,21.6,44,2.022,1,0.33,3.06,2.2e-03,1.0e+00,0.0424,30,23.8,19.7,21.3,39.8,50.2,42.1
NM_001290810.1,982.145,1107.553,143.4,169.3,117.6,0.699,-0.5,0.17,-3.06,2.2e-03,1.0e+00,0.043,31,174.6,179.1,154.1,129.6,101.6,121.7
NR_102399.1,54.283,137.881,53.1,35.8,70.4,1.937,1,0.31,3.06,2.2e-03,1.0e+00,0.043,31,34.6,32.1,40.6,52.8,68.2,90.1
XM_006520954.5,57.017,89.283,25.7,14.8,36.5,2.415,1.3,0.42,3.05,2.3e-03,1.0e+00,0.0432,31,18,11.4,15.1,29.6,43.7,36.1
NM_001079830.2,107,161,16.2,32.5,0,0.007,-7.2,2.36,-3.05,2.3e-03,1.0e+00,0.0438,32,0,42.4,55,0,0,0
NM_001360034.1,0,0,15.3,30.5,0,0.007,-7.1,2.33,-3.05,2.3e-03,1.0e+00,0.0444,32,30.3,0,61.2,0,0,0
NM_023372.3,9594.817,13647.178,2419,2164.1,2674,1.235,0.3,0.1,3.04,2.3e-03,1.0e+00,0.0445,32,2414.9,2082.8,1994.5,2535.8,2702.4,2783.8
NM_007591.3,16707,22752,2585.6,2752,2419.1,0.879,-0.2,0.06,-3.04,2.4e-03,1.0e+00,0.045,33,2616.9,2773.2,2865.9,2400.7,2433.5,2423.2
NM_007748.5,9587,12165,1119.3,1267.3,971.3,0.768,-0.4,0.13,-3.04,2.4e-03,1.0e+00,0.045,33,1371.9,1336.4,1093.5,1025.4,1009.7,878.8
NM_133225.3,161,267,53.6,69.3,37.9,0.55,-0.9,0.28,-3.04,2.4e-03,1.0e+00,0.0452,33,75.7,76.6,55.7,39.8,33.4,40.6
NM_001079905.1,35,43,30.9,48,13.7,0.291,-1.8,0.59,-3.04,2.4e-03,1.0e+00,0.0453,33,64.2,53.8,26.1,21.3,7.7,12
NM_146066.2,155.435,429.489,16.3,32.6,0,0.007,-7.2,2.37,-3.04,2.4e-03,1.0e+00,0.0453,33,39.7,58,0,0,0,0
NM_001364493.1,90.693,14.816,15.9,31.8,0,0.007,-7.2,2.36,-3.03,2.4e-03,1.0e+00,0.0458,34,0,46.6,48.8,0,0,0
NM_023386.5,1052.755,1208.036,125.9,96.6,155.3,1.601,0.7,0.22,3.03,2.4e-03,1.0e+00,0.0458,34,77.9,88,123.8,154.6,150.5,160.7
NM_001083317.1,533.439,728.76,190.8,218.3,163.3,0.75,-0.4,0.14,-3.03,2.4e-03,1.0e+00,0.0459,34,230.8,203.9,220.1,175.8,160.8,153.2
NM_138306.2,201.352,203.121,29.9,40.8,18.9,0.462,-1.1,0.37,-3.03,2.4e-03,1.0e+00,0.0459,34,41.8,45.5,35.1,16.7,20.6,19.5
NM_025624.3,1520,1651,475.6,580.8,370.3,0.638,-0.6,0.21,-3.03,2.5e-03,1.0e+00,0.0463,34,737.9,580.7,423.7,367.4,393.6,350
NM_016753.4,2364,3099,156.1,122.4,189.8,1.555,0.6,0.21,3.03,2.5e-03,1.0e+00,0.0465,34,121.9,144.9,100.4,162,221.2,186.3
XR_874530.4,106.347,320.364,86.4,66.6,106.2,1.608,0.7,0.23,3.02,2.5e-03,1.0e+00,0.0467,35,53.4,81.8,64.6,104.6,102.9,111.2
NM_001162883.1,1509.489,774.067,463.6,413.1,514.1,1.248,0.3,0.11,3.02,2.5e-03,1.0e+00,0.0472,35,435.7,429.6,374.1,522.9,531.2,488.2
XM_030249588.1,796.047,933.381,315,262.1,367.9,1.401,0.5,0.16,3.02,2.5e-03,1.0e+00,0.0473,35,309.4,256.7,220.1,346.1,364,393.6
XM_030245044.2,295.671,299.95,88.4,67.4,109.3,1.637,0.7,0.24,3.02,2.5e-03,1.0e+00,0.0475,35,63.5,83.8,55,106.4,122.2,99.2
XM_036165900.1,41.712,115.568,11.8,4.1,19.4,4.53,2.2,0.72,3.02,2.5e-03,1.0e+00,0.0475,35,5.8,1,5.5,16.7,20.6,21
NM_138753.2,382,550,86.1,103.9,68.4,0.664,-0.6,0.2,-3.02,2.6e-03,1.0e+00,0.0476,36,97.4,111.8,102.5,70.3,73.3,61.6
XM_036165149.1,761.071,920.542,127,150.7,103.3,0.691,-0.5,0.18,-3.02,2.6e-03,1.0e+00,0.0476,36,165.2,146,141,116.6,101.6,91.6
XR_001779410.2,26.447,66.57,18.4,9.6,27.2,2.902,1.5,0.51,3.02,2.6e-03,1.0e+00,0.0476,35,6.5,13.5,8.9,29.6,29.6,22.5
XR_003946803.1,59.648,83.729,44.7,28.7,60.8,2.102,1.1,0.36,3.02,2.6e-03,1.0e+00,0.0476,35,30.3,31.1,24.8,44.4,55.3,82.6
NM_026305.2,9459,12188,2098.1,2285.2,1911,0.837,-0.3,0.08,-3.01,2.6e-03,1.0e+00,0.0478,36,2348.5,2390.2,2116.9,1976.8,1973.1,1783.2
XM_030248224.2,0,0,10.1,0,20.2,137.157,7.1,2.36,3.01,2.6e-03,1.0e+00,0.0486,36,0,0,0,29.6,30.9,0
XM_036157201.1,268.47,358.664,98.8,118.9,78.7,0.667,-0.6,0.19,-3.01,2.6e-03,1.0e+00,0.0487,37,120.5,111.8,124.5,87.9,83.6,64.6
NM_001161746.1,5607.322,7343.318,832.6,978.4,686.8,0.7,-0.5,0.11,-4.79,1.7e-06,5.1e-02,1e-04,0,942,985.5,1007.6,598.8,724.1,737.6
NM_001163575.1,1206,1190,230.2,175.4,285.1,1.635,0.7,0.15,4.78,1.7e-06,5.2e-02,1e-04,0,186.1,179.1,160.9,323,256,276.4
NM_001199246.2,1924.491,1950.838,458.9,596.3,321.6,0.54,-0.9,0.19,-4.79,1.7e-06,5.0e-02,1e-04,0,636.2,684.2,468.4,312.8,366.6,285.4
NM_001252658.1,696,771,176.1,228.7,123.6,0.547,-0.9,0.18,-4.95,7.3e-07,2.2e-02,1e-04,0,227.2,240.2,218.7,150.9,113.2,106.7
NM_001276489.2,5,3,26.7,44.9,8.5,0.196,-2.4,0.5,-4.72,2.3e-06,7.0e-02,1e-04,0,39.7,41.4,53.6,13,6.4,6
NM_001347540.1,449.506,507.475,74.4,104,44.9,0.435,-1.2,0.25,-4.76,2.0e-06,5.9e-02,1e-04,0,95.2,125.3,91.5,48.1,39.9,46.6
NM_001412950.1,66.439,135.973,11.2,22.4,0,0.01,-6.6,1.35,-4.92,8.8e-07,2.7e-02,1e-04,0,20.9,26.9,19.3,0,0,0
NM_007707.3,214,247,133,177.5,88.5,0.502,-1,0.2,-4.91,9.1e-07,2.7e-02,1e-04,0,205.6,160.5,166.4,103.7,83.6,78.1
NM_007793.3,4184,5068,559.7,643.5,476,0.738,-0.4,0.09,-4.77,1.8e-06,5.4e-02,1e-04,0,686,628.3,616.2,458.1,478.5,491.3
NM_009120.4,225.96,513.546,21.1,42.3,0,0.005,-7.6,1.59,-4.77,1.8e-06,5.5e-02,1e-04,0,93,20.7,13.1,0,0,0
NM_011311.3,6476.698,8889.426,1560.4,1202.5,1918.3,1.594,0.7,0.14,4.81,1.5e-06,4.6e-02,1e-04,0,1063.2,1124.2,1420.2,1738,2012.9,2004.1
NM_011427.3,425,738,108.3,146.1,70.5,0.486,-1,0.21,-4.96,7.2e-07,2.2e-02,1e-04,0,148.6,166.7,123.1,75,63,73.6
NM_011825.2,133,198,54.3,86,22.5,0.265,-1.9,0.4,-4.76,2.0e-06,5.9e-02,1e-04,0,54.1,105.6,98.4,24.1,27,16.5
NM_013655.4,6072.727,8849.506,386.2,245.7,526.8,2.152,1.1,0.22,4.93,8.1e-07,2.4e-02,1e-04,0,226.5,294,216.6,568.2,629,383.1
