"GeneID","Chr","Start","End","Strand","Length","logFC","logCPM","F","PValue","FDR","kpc_control_1","kpc_control_2","kpc_control_3","kpc_knockdown_1","kpc_knockdown_2","kpc_knockdown_3"
"Mark1","NC_000067.7",184628621,184731746,"-",4974,0.861882461990571,7.27656217494047,34.3446423470275,0.000121841533094973,0.0100009115294866,108.199680600481,118.98244624239,102.996683918787,231.195193595854,193.889447503892,171.48424030725
"Gm5424","NC_000076.7",61906801,61908350,"+",1550,-1.3206849708144,4.65986925980155,34.2648584889568,0.000123280409962307,0.0100374114433827,32.4160986414397,31.3448379885867,36.3021099058021,14.8583029303248,13.9666127439244,10.5381376725126
"Cck","NC_000075.7",121318890,121324728,"-",949,-1.18847036122938,9.56311451214662,33.8182169314183,0.000129938533661386,0.0104948754867628,1094.26235684211,929.470399947275,1122.8327017376,624.048723073643,325.339920387886,427.2735819946
"Acsbg1","NC_000075.7",54512163,54569113,"-",3375,-1.72321016450449,4.2468381258076,33.5062850907695,0.000136134141251273,0.0105823679628153,19.2744370300452,30.0654568461954,29.5482289930948,8.32064964098191,7.39408909972469,7.66410012546368
"Cfb","NC_000083.7",35075350,35081192,"-",2769,-1.15729546690731,7.25784979386829,33.6561859278161,0.000132569586316147,0.0105823679628153,264.147398389029,208.539126209781,152.806555650004,94.498806636866,102.695681940621,82.3890763487345
"Cnn2","NC_000076.7",79824434,79831234,"+",1782,0.718049849976579,8.23053703292775,33.4661666712902,0.000135716777272597,0.0105823679628153,214.20908426573,242.44272648315,224.144422790476,383.344215602381,398.459245929608,336.262393004719
"Grem2","NC_000067.7",174661352,174749386,"-",3937,-1.76714805737886,5.18625047868189,33.3838418345184,0.000137310836284549,0.0105823679628153,32.8541540284861,66.5278194043473,60.3628106573221,15.4526350475378,18.0744400215492,12.4541627038785
"Snai1","NC_000068.8",167380115,167384734,"+",1621,-0.997087541021652,6.12760410234826,33.536040894621,0.000134577252894674,0.0105823679628153,91.5535758927147,104.26956310489,76.8253953820464,47.5465693770395,40.2567073207233,47.900625784148
"Tnfrsf9","NC_000070.7",151004612,151030559,"+",2349,-1.22203323221507,6.3615735224887,33.3831460476704,0.000137152177326198,0.0105823679628153,138.863557693735,118.342755671195,79.7802182813558,49.9238978458915,46.829230964923,46.942613268465
"Gm11703","NC_000077.7",115615152,115615634,"-",483,1.14730331385658,8.67576848080774,33.2035455061995,0.00014022622889046,0.0107251818702885,218.151582749148,200.862839355433,341.915221205811,476.060025887608,623.568180743449,593.009747207752
"Upp1","NC_000077.7",9068008,9086170,"+",1739,-2.44183688831015,3.58581573371499,33.2109037127416,0.000141711034363226,0.0107572526536175,21.0266585782311,17.2716454222825,12.6635267113263,1.78299635163898,4.92939273314979,2.87403754704888
"Wnt4","NC_000070.7",137004946,137026812,"+",3823,2.39237154811803,3.10273666932677,32.7356414790501,0.00015226397411104,0.011472067780784,3.94249848341834,1.91907171358694,1.68847022817684,17.2356313991768,10.6803509218245,12.4541627038785
"Gm13604","NC_000068.8",67537594,67538154,"-",561,1.96057044940055,6.39070850238741,32.3545376646735,0.00015610230010388,0.011674139421102,21.0266585782311,21.749479420652,58.2522228721011,100.442127808996,157.740567460793,147.533927415176
"Svep1","NC_000070.7",58042796,58206596,"-",11275,1.68559087625096,4.2557550533552,31.9865065962545,0.000163936236993892,0.0121698547697819,11.827495450255,9.59535856793471,5.48752824157474,32.0939343295016,23.825398210224,29.6983879861718
"Gm12411","NC_000070.7",45550017,45550532,"+",516,0.816437343684802,8.53579042311017,31.5730329334054,0.000172574258890978,0.012534602286067,243.558795197844,243.082417054346,317.854520454291,421.975803221225,483.08048784868,515.410733437432
"Gm42814","NC_000069.7",88336228,88336766,"+",539,1.06372465914173,7.91018262780079,31.598923235081,0.000171997488811946,0.012534602286067,134.921059210316,123.46028024076,206.415485394619,297.76039072371,319.588962199211,360.212705896793
"Ubald2","NC_000077.7",116324920,116329903,"+",1482,-0.62774740613291,8.56956741487569,31.6544652942871,0.000170761384937089,0.012534602286067,454.701491754248,477.209166111953,445.756140238687,295.977394372071,290.834171255838,304.647979987181
"Fhl2","NC_000067.7",43162233,43237501,"-",1715,1.35449848421633,5.33442799614087,31.2219490894015,0.00018072874329087,0.012940690725281,18.8363816429987,18.5510265646738,29.5482289930948,58.8388796040864,69.833063719622,44.0685757214161
"Lpar1","NC_000070.7",58435252,58554601,"-",6420,0.94459694571998,6.79980215539151,31.2569685336852,0.000179845598626913,0.012940690725281,70.5269173144836,67.8072005467386,89.0668045363285,173.544978226194,130.628907428469,133.163739679931
"Clpb","NC_000073.7",101312958,101444667,"+",7571,0.912880801847257,7.01425420117553,30.915839977731,0.00018808534740985,0.0132790885835653,94.6199636020401,67.8072005467386,104.26303658992,166.412992819638,169.242483838143,170.526227791567
"Efemp1","NC_000077.7",28803154,28876740,"+",2190,2.68550449269334,2.8640971964935,30.9684519279869,0.000187322167466465,0.0132790885835653,2.19027693523241,1.91907171358694,1.26635267113263,7.72631752376892,17.2528745660243,11.4961501881955
"Cplx2","NC_000079.7",54455447,54531736,"+",6762,1.48560108399761,4.89754047557182,30.6501846047857,0.000194947412554951,0.013389041341189,15.7699939336733,19.8304077070651,11.8192915972379,39.2259197360576,57.5095818867476,33.5304380489036
"Gm11878","NC_000070.7",22519613,22520097,"+",485,1.13197576769924,5.818616545381,30.7472267307762,0.000192355622530837,0.013389041341189,35.9205417378115,28.7860757038041,39.6790503621558,60.0275438385123,92.8368964743211,80.4730513173686
"Gm5857","NC_000069.7",144132313,144134699,"-",2387,1.4828917934518,3.91044696684043,30.7173096200604,0.000193657268154975,0.013389041341189,6.57083080569723,9.59535856793471,7.17599846975158,19.6129598680288,23.003832754699,22.0342878607081
"Synpo","NC_000084.7",60727053,60793241,"-",9015,0.958505307017554,5.32387546120156,30.6550014433239,0.000194746235628726,0.013389041341189,29.7877663191608,24.3082417054346,26.1712885367411,54.0842226663824,50.9370582425478,51.7326758468798
"Hmox1","NC_000074.7",75820246,75827221,"+",1576,-0.907599135926609,7.40906848606628,30.4610381095269,0.000199782666304526,0.0135369516712114,174.784099431546,254.596847335868,229.631951032051,127.187073083581,117.48386014007,104.423364209443
"Nr4a1","NC_000081.7",101151783,101172676,"+",7155,-0.878892992248658,7.12263663529471,30.502119640755,0.000198693652097342,0.0135369516712114,201.505478041382,161.841714512499,170.957610602905,114.111766504895,82.9781110080215,91.9692015055641
"Ly6e","NC_000081.7",74826874,74831753,"+",3322,0.68489360693796,10.2708288246835,30.2682092957007,0.000204993221703911,0.0137974104421512,949.704079116773,908.360611097819,982.689672798923,1337.84159584645,1489.49817086676,1742.6247660273
"Gdnf","NC_000081.7",7839529,7867061,"+",4867,-1.41930718719277,4.31144315061623,30.1761456854958,0.000208416960251136,0.0139349511966587,26.2833232227889,28.7860757038041,23.6385831944758,7.72631752376892,11.5019163773495,10.5381376725126
"Anxa1","NC_000085.7",20350798,20368035,"-",1395,1.28391953261218,6.01265187824231,30.0454560352582,0.000211264202624734,0.0140286858246699,38.9869294471369,44.1386494124997,29.970346550139,70.7255219483462,123.234818328745,80.4730513173686
"Deptor","NC_000081.7",54975824,55122667,"+",8555,1.16689971016905,4.49832254500742,29.956694541543,0.000213987481873926,0.0140286858246699,13.1416616113945,12.1541208527173,15.1962320535916,30.9052700950757,30.3979218544237,30.6564005018547
"Sned1","NC_000067.7",93163563,93228787,"+",9147,1.06986271151252,6.11533960406303,29.9623152773387,0.000213642657030006,0.0140286858246699,33.2922094155326,51.1752456956518,49.8098717312169,104.008120512274,79.6918491859216,95.801251568296
"Acta2","NC_000085.7",34217736,34232773,"-",2834,1.46823830712552,4.3206984715176,29.8431845732295,0.000217409245999367,0.014161056436191,11.827495450255,12.1541208527173,7.59811602679579,29.1222737434367,33.6841836765236,22.992300376391
"Malat1","NC_000085.7",5845718,5852700,"-",6983,0.65895220096392,10.9837355738876,29.5824456363125,0.000224918679441949,0.0144635604308657,1568.67634101345,1460.41357403966,1680.02787703596,2253.11305635446,2389.1123446666,2796.43853327856
"Plvap","NC_000074.7",71950397,71964413,"-",2120,1.42650216322013,5.75255373839058,29.6149743881818,0.00022397908139479,0.0144635604308657,20.1505478041382,40.9401965565214,27.8597587649179,76.6688431204762,59.9742782533225,98.6752891153449
"Gm12854","NC_000070.7",115924379,115926099,"+",1721,0.785475492282642,6.19874987956304,28.9637876536498,0.000244929581407852,0.0154550565868355,54.7569233808102,56.292770265217,49.8098717312169,94.498806636866,84.6212419190714,97.7172765996619
"Socs3","NC_000077.7",117856905,117860192,"-",2732,-0.909667786511681,6.43908417423126,29.0033144636554,0.000243593656158846,0.0154550565868355,126.159951469387,101.710800820108,104.685154146964,69.5368577139202,55.0448855201727,50.7746633311969
"Vegfd","NC_000086.8",163156282,163185643,"+",2425,1.58226307407449,4.31609081764679,29.0520110161171,0.000242312305529771,0.0154550565868355,9.6372185150226,12.7938114239129,7.59811602679579,28.5279416262237,37.7920109541484,21.0762753450251
"Abcb1a","NC_000071.7",8617091,8798575,"+",5177,-1.92823394411671,3.64329001090757,29.0226122859931,0.000248034793528263,0.0155537843196357,17.0841600948128,17.2716454222825,16.04046716768,2.37732846885197,4.92939273314979,6.70608760978072
"Parp10","NC_000081.7",76117195,76127640,"-",3395,0.782972310349741,7.19869955549206,28.7480336168707,0.000252368565080945,0.0156313683009645,114.332456019132,110.666468816847,98.3533907913011,213.365230079465,161.848394738418,179.148340432713
"Stat2","NC_000076.7",128106367,128128722,"+",4476,0.813170449954946,8.20056473173639,28.7828973138261,0.00025113265236638,0.0156313683009645,222.094081232566,168.238620224455,247.360888427908,377.400894430251,353.273145875735,393.743143945696
"Gm43247","NC_000071.7",113208352,113208825,"+",474,0.774908876149607,7.45604890007549,28.5594784439871,0.000259103892753934,0.0159506884222178,119.151065276643,117.703065099999,149.851732750695,201.478587735205,242.361809379865,220.342878607081
"S100a4","NC_000069.7",90511077,90513349,"+",605,0.726964904873637,9.94605838370514,28.5125642624544,0.000260805500268993,0.0159581353376712,653.578637473351,698.542103745647,875.049695752649,1119.72170882928,1293.1440269963,1276.0726708897
"Ly6c1","NC_000081.7",74915867,74920690,"-",1682,1.18937620676341,6.75217539985461,28.4497745931244,0.000263136367072512,0.0160037636262897,85.8588558611104,67.8072005467386,43.4781083755537,146.205700834396,170.064049293668,132.205727164248
"Slc24a3","NC_000068.8",145009695,145484086,"+",4072,-2.696890096035,2.73818749237066,26.2873877880852,0.000278898484877657,0.0168608329540409,8.76110774092964,7.03659628315212,9.70870381201685,0.594332117212994,2.4646963665749,0.95801251568296
"Gm8680","NC_000079.7",104567439,104567875,"-",437,0.747740659682117,7.43179689732705,27.8919146631677,0.000284750896440849,0.0170109174583835,134.48300382327,113.22523110163,136.766088482324,188.997613273732,235.789285735665,224.174928669813
"Plpp3","NC_000070.7",105014544,105089964,"+",3162,-0.704628038501208,7.52522128050539,27.9005220032183,0.000284402183957864,0.0170109174583835,213.332973491637,210.458197923368,253.692651783571,134.319058490137,133.915169250569,148.491939930859
"Anxa3","NC_000071.7",96941257,96993825,"+",2472,1.258242242266,4.44712293354953,27.8470261421086,0.000286873138942476,0.0170368894750779,13.5797169984409,10.2350491391304,13.5077618254147,35.0655949155666,29.5763563988987,24.908325407757
"Clec2d","NC_000072.7",129157578,129163498,"+",1511,1.38200342698809,5.43623577375366,27.706592790087,0.00029248447546536,0.0172384994095773,19.2744370300452,26.2273134190215,26.5934060937853,67.1595292450683,79.6918491859216,38.3205006273184
"F3","NC_000069.7",121517186,121528701,"+",1876,1.5974116675722,3.86694590285278,27.6760837889294,0.000294619652979797,0.0172384994095773,5.69472003160426,5.11752456956518,9.70870381201685,23.1789525713067,22.1822672991741,18.2022377979762
"Ifi27l2a","NC_000078.7",103400132,103409939,"-",883,0.732650198430935,10.0351180221441,27.6354293825716,0.000295390292973146,0.0172384994095773,722.353333239649,754.195183439668,886.868987349887,1128.04235847026,1514.14513453251,1287.5688210779
"Agt","NC_000074.7",125283326,125296445,"-",1931,1.16232345091527,4.7125880396463,27.5493357136382,0.000299284826859407,0.0172842847496081,16.6461047077663,17.2716454222825,13.929879382459,33.2825985639276,31.2194873099487,43.1105632057332
"Ndufb8","NC_000085.7",44537010,44543881,"-",2332,-0.679564330258534,7.68586169071042,27.537296532537,0.000299598834308778,0.0172842847496081,278.603226161562,248.199941623911,227.099245689785,153.932018358165,163.491525649468,153.282002509274
"COX3","NC_005089.1",8607,9390,"+",784,1.58456115472644,7.09033945291655,27.4099717999645,0.000305163289864153,0.0175052759912982,36.358597124858,83.7994648266298,85.2677465229306,175.922306695046,161.848394738418,277.823629548058
"Maged2","NC_000086.8",149589417,149597358,"-",2721,-0.830902385865676,8.20041722439011,27.3214872819743,0.00030908184397086,0.0175308443636506,405.201233017996,422.195776989127,295.904407487992,202.072919852418,234.96772028014,193.518528167958
"Masp1","NC_000082.7",23261778,23340127,"-",7381,0.902830967450427,5.75575933396666,27.343101010856,0.000308171209691072,0.0175308443636506,31.9780432543932,41.5798871277171,38.8348152480674,67.7538613622813,78.0487182748717,63.2288260350753
"Rps27rt","NC_000075.7",114811434,114811807,"-",374,0.620949109525525,8.25226076437017,27.2701922710938,0.000311383395487827,0.0175627193343302,240.930462875565,252.038085051085,226.677128132741,357.787934562222,352.45158042021,396.617181492745
"Prg4","NC_000067.7",150325163,150341916,"-",4297,-2.01453054558296,3.52877091164416,27.2950593618759,0.000316391711841547,0.0177460595708459,11.3894400632085,15.3525737086955,19.8395251810779,4.16032482049095,3.28626182209986,3.83205006273184
"Nrp1","NC_000074.7",129085553,129231957,"+",6204,1.13660995372638,5.1736405671112,26.9149425548244,0.000328063284477094,0.0182990437573522,17.0841600948128,29.4257662749998,21.5279954092547,51.1125620803174,50.1154927870229,45.0265882370991
"Cavin2","NC_000067.7",51328285,51342119,"+",3055,1.63415127582758,3.56693013855738,26.6903108549995,0.000340926256271031,0.0189120411171007,5.25666464455778,6.39690571195647,5.06541068453053,17.2356313991768,21.3607018436491,12.4541627038785
"Rsad2","NC_000078.7",26492742,26506451,"-",3785,0.892354731081657,5.75997542470607,26.4966782814604,0.000348848931199716,0.019245785843674,40.3010956082763,32.624219130978,39.2569328051116,67.7538613622813,80.5134146414466,61.3128010037094
"Col5a3","NC_000075.7",20681353,20726363,"-",6112,-0.888943132385516,5.48345496854518,26.4609064862567,0.000350770283835086,0.0192466129652121,53.8808126067173,60.7706042635865,53.1868121875706,32.0939343295016,27.1116600323239,30.6564005018547
"Slc11a2","NC_000081.7",100285779,100322090,"-",6291,-0.640339740163526,7.43901592345482,26.3129937353696,0.00035844478790752,0.0195613977227801,217.275471975055,210.458197923368,200.505839596,144.422704482757,127.34264560637,130.289702132883
"Gm46142","NC_000075.7",20466625,20467083,"+",459,1.93218478845383,6.2911564660129,26.2097234722418,0.000364058244382885,0.0197609249209119,23.2169355134635,16.6319548510868,55.2973999727916,83.8008285270321,167.599352927093,126.457652070151
"Higd1a","NC_000075.7",121677623,121686862,"-",1972,-0.888681180290831,7.21691457406439,26.1703742482214,0.00036616413473396,0.0197689470816795,241.368518262612,166.319548510868,163.35949457611,97.4704672229309,108.446640129295,103.46535169376
"Cebpb","NC_000068.8",167530835,167532352,"+",1518,-0.660495828494298,8.56255519616328,25.9042691051527,0.000381071217553344,0.0204643351724392,526.104519842825,424.75453927391,431.826260856228,302.515047661414,300.692956722137,271.117541938278
"Ucp2","NC_000073.7",100142565,100148832,"+",2179,-1.01966484804067,4.85230420951849,25.6636120081364,0.000395561410645211,0.0211300952480109,37.6727632859974,36.4623625581519,34.6136396776253,16.0469671647508,19.7175709325992,18.2022377979762
"Dgat2","NC_000073.7",98802870,98831920,"-",2251,-1.13088102399703,5.80943945678919,25.55691440843,0.000401772889780576,0.0213489426064458,97.6863513113655,63.9690571195647,60.7849282143664,38.0372555016316,30.3979218544237,32.5724255332206
"Pdgfrl","NC_000074.7",41379270,41443819,"+",1545,-1.15989385596237,5.33749881556648,25.5204838410556,0.000404111155388374,0.0213607655748745,38.9869294471369,58.2118419788039,62.4733984425432,21.9902883368808,23.825398210224,25.8663379234399
"Anxa8","NC_000080.7",33807936,33822528,"+",1882,-1.04351935511397,5.19537642063243,25.2210422168199,0.000423078542393975,0.0222468800208832,46.4338710269271,48.6164834108692,45.1665786037306,19.0186277508158,20.5391363881241,29.6983879861718
"Stac2","NC_000077.7",97927449,97944288,"-",3447,-1.30527947971607,4.60087925949295,25.0322507511851,0.000436069872542666,0.0228111991357034,29.3497109321143,28.7860757038041,37.1463450198905,13.0753065786859,16.4313091104993,8.62211264114664
"Ank3","NC_000076.7",69234608,69863106,"+",59479,0.918711679636994,5.59813374646481,24.9447627829182,0.00044133967507287,0.0228597740561276,35.9205417378115,27.5066945614128,35.4578747917137,71.3198540655592,54.2233200646477,62.2708135193924
"Junb","NC_000074.7",85703538,85705377,"-",1840,-0.62440896056268,7.50585691202025,24.9408360481176,0.000441526935513559,0.0228597740561276,206.762142685939,217.49479420652,230.476186146139,133.724726372924,140.487692894769,151.365977477908
"Vasn","NC_000082.7",4457809,4469030,"+",3189,-0.683941611171473,7.05676165315972,24.8331222992782,0.000448981775069894,0.0231271428627839,176.536320979732,150.966974802173,157.449848777491,91.527146050801,103.517247396146,108.255414272174
"Gm5915","NC_000074.7",106386799,106390384,"-",3586,0.768826380892571,6.2872902169106,24.75829872657,0.000454257372003681,0.0232801138464425,60.889698799461,48.6164834108692,61.6291633284548,90.338481816375,104.338812851671,99.6333016310278
"Mgp","NC_000072.7",136849433,136852821,"-",617,0.65589647826534,12.1667239174784,24.5582825898207,0.000468633034610825,0.0236052888554563,3047.55132768237,3959.68463570106,3703.23732794886,5567.10894193411,6272.65225293311,5033.39775739827
"Rcan2","NC_000083.7",44112243,44350407,"+",4172,2.01824328987312,3.4998000726402,24.6000589391028,0.000469954740486005,0.0236052888554563,4.38055387046482,1.27938114239129,6.33176335566316,14.2639708131118,22.1822672991741,17.2442252822933
"Sfrp1","NC_000074.7",23901401,23939648,"+",4489,1.62033930669228,5.64388230716296,24.5828428609091,0.000466957002077883,0.0236052888554563,31.9780432543932,27.5066945614128,14.7741144965474,80.8291679409671,100.230985574046,43.1105632057332
"Thbs2","NC_000083.7",14885762,14914524,"-",5922,0.650477231782255,7.31152769743526,24.6072232201571,0.000465069412269639,0.0236052888554563,128.350228404619,115.144302815217,125.368914442131,174.139310343407,208.677625703341,198.308590746373
"Ccdc80","NC_000082.7",44913770,44948028,"+",4139,0.903305217464594,5.37192518908927,24.4210897425539,0.000478964136365546,0.0239387223799334,27.1594339968819,31.9845285597824,26.5934060937853,46.9522372598265,53.4017546091227,60.3547884880265
"Phf11d","NC_000080.7",59584646,59608004,"-",3119,0.855348855085071,6.68931371226131,24.3643432896584,0.000483169835151656,0.0240299638211385,66.1463634440188,60.1309136923908,92.021627435638,128.97006943522,140.487692894769,128.373677101517
"Pou2f2","NC_000073.7",24790111,24879292,"-",5207,-2.47471579017473,3.1197839375305,23.8577030899763,0.000496434698965437,0.0245686505919365,7.44694157979019,14.0731925663042,13.929879382459,1.18866423442599,3.28626182209986,1.91602503136592
"Tle2","NC_000076.7",81410573,81435018,"+",7098,0.752473123565023,6.39312809649336,24.0359962548871,0.000508972135681384,0.0250662569845817,61.3277541865075,69.0865816891299,56.9858702009685,118.272091325386,96.1231582964209,98.6752891153449
"mt-Rnr1","NC_005089.1",70,1024,"+",955,2.05357600596697,5.06798036787806,23.995929027544,0.000512538977535403,0.0251193860058128,7.88499696683667,5.75721514076082,23.6385831944758,45.7635730254005,42.7214036872982,77.5990137703197
"Loxl1","NC_000075.7",58195006,58220495,"-",3338,0.712261342183363,7.94645115133551,23.8076511274837,0.000527832853716891,0.0257058506593186,178.726597914965,223.252009347281,159.138319005667,299.543387075349,323.696789476836,293.151829798986
"Serpinf1","NC_000077.7",75300855,75313449,"-",1494,-0.658259858691703,8.96155487012404,23.7868171051283,0.000529597557165042,0.0257058506593186,655.768914408583,648.006548621191,521.737300506644,412.466489345817,399.280811385133,342.9684806145
"Prune2","NC_000085.7",16933033,17201322,"+",14873,2.10707143183849,2.84625949569714,23.8595459411124,0.000533383677781035,0.0257657493343413,2.19027693523241,3.83814342717388,1.68847022817684,8.9149817581949,13.9666127439244,9.5801251568296
"Igtp","NC_000077.7",58090382,58098418,"+",2023,0.796643196510462,5.65336381709,23.6183448275398,0.000544242726557402,0.0261651169872549,38.5488740600904,33.2639097021737,36.7242274628463,57.0558832524474,68.1899328085721,65.1448510664413
"Isg15","NC_000070.7",156283881,156285275,"-",756,0.721811735257646,8.07845023528342,23.5373444897879,0.000551299878439604,0.0263787847048637,212.018807330497,163.12109565489,234.275244159537,314.996022122887,341.771229498386,352.548605771329
"Atp5mk","NC_000085.7",47071910,47079086,"-",363,-1.05666261445133,7.29809004171397,23.4914596593549,0.000555430014252735,0.0264510444523378,239.616296714426,255.236537907063,135.921853368236,99.8477956917829,103.517247396146,98.6752891153449
"Slc48a1","NC_000081.7",97682246,97690573,"+",2526,-0.641435699807822,8.55194962797517,23.3837548237802,0.000565186190700998,0.0267892947479684,487.117590395688,478.488547254344,400.589561634956,307.864036716331,258.793118490364,308.480030049913
"Bbln","NC_000068.8",32269120,32271877,"-",600,-0.589685586088966,7.53017886935801,23.3493307336774,0.000568370712538047,0.0268121160927567,231.731299747589,207.899435638585,220.345364777078,149.771693537674,148.703347450019,139.869827289712
"Lrrc8d","NC_000071.7",105847829,105963076,"+",8144,-2.0339309836688,4.12660529649337,23.388940056447,0.000570979096666273,0.0268121160927567,16.2080493207198,25.5876228478259,32.9251694494484,8.9149817581949,2.4646963665749,5.74807509409776
"Cpm","NC_000076.7",117465405,117523257,"+",5402,-2.33697829539191,2.85910183095211,22.7042080915697,0.000579269603359464,0.0270754903496165,7.44694157979019,8.31597742554341,11.8192915972379,1.18866423442599,1.64313091104993,2.87403754704888
"Eno1b","NC_000084.7",48178402,48181446,"+",1758,-0.804228933088156,9.8639280819546,23.0802814402337,0.000593866139876099,0.0276298274110097,1462.6669373482,1198.78013042064,886.446869792843,688.236591732647,639.177924398423,704.139199026975
"Mpv17l2","NC_000074.7",71211295,71213589,"-",1179,0.870842940876094,6.49809229926453,22.9457979413928,0.000607173708031563,0.0281193842031498,60.013588025368,54.37369855163,75.1369251538695,98.6591314573569,111.732901951395,140.827839805395
"Myl9","NC_000068.8",156617373,156623578,"+",1127,1.20030339086968,5.113086858532,22.8319597405788,0.000618857962459538,0.0285296346529292,24.9691570616495,12.1541208527173,23.6385831944758,43.3862445565485,55.0448855201727,45.9846007527821
"Odc1","NC_000078.7",17594906,17601503,"+",2871,-0.744301516728637,6.57746513543922,22.7310812004978,0.000629097770840008,0.0287392357212702,134.044948436223,107.468015960869,110.594799945583,77.8575073549021,69.0114982640971,62.2708135193924
"Smoc1","NC_000078.7",81073582,81233188,"+",3731,-1.09532649313856,6.78139227254147,22.7525279227841,0.000626862978319474,0.0287392357212702,183.545207172476,161.202023941303,97.5091556772127,77.2631752376892,59.1527127977975,68.9769011291731
"Sp100","NC_000067.7",85577683,85637719,"+",5034,1.40005273915077,3.84548341540766,22.70469578566,0.000633304457585227,0.0288010892062183,8.76110774092964,7.03659628315212,6.75388091270737,15.4526350475378,21.3607018436491,24.908325407757
"Cryab","NC_000075.7",50657251,50667936,"+",2037,1.41854172459224,4.56632705320553,22.6231838004322,0.000640932123545653,0.0290172677996274,11.3894400632085,14.0731925663042,12.6635267113263,21.3959562196678,45.1861000538731,37.3624881116354
"Gm19810","NC_000076.7",79724501,79724848,"+",348,0.839952514885135,5.99736914522577,22.472852423203,0.000656730657404586,0.0295997889158781,42.9294279305552,39.6608154141301,52.7646946305263,68.9425255967072,90.3722001077462,86.2211264114664
"Adcyap1r1","NC_000072.7",55428486,55478436,"+",7212,1.27906880518947,4.3339393703167,22.3814980509109,0.000667434525769206,0.0299485287651818,10.5133292891156,8.95566799673906,14.3519969395032,24.9619489229457,35.3273145875735,23.950312892074
"Bdnf","NC_000068.8",109505045,109557388,"+",6714,1.37755280372354,3.88257696407547,22.2383410722703,0.000684441219716233,0.030575745815288,6.57083080569723,8.31597742554341,8.86446869792843,22.5846204540938,23.825398210224,14.3701877352444
"Rgmb","NC_000083.7",16024923,16051508,"-",6199,1.1901438597246,4.54985368328376,22.1586006982513,0.000692725533784813,0.030809502154588,13.1416616113945,19.1907171358694,10.5529389261053,31.4996022122887,29.5763563988987,34.4884505645866
"Fdps","NC_000069.7",89000895,89009274,"-",1461,-0.566101774941891,9.39841031630234,22.0334360790566,0.000707016827808659,0.0310553185384777,876.54882948001,830.958051983146,703.247850035655,534.304573374481,543.054766102002,550.857196517702
"Kif22","NC_000073.7",126626901,126641639,"-",2276,-0.742731832734633,6.54853902053999,22.0301149411912,0.000707480513455812,0.0310553185384777,123.531619147108,125.379351954347,96.6649205631243,73.1028504171982,62.4389746198974,69.9349136448561
"Sfi1","NC_000077.7",3081850,3153344,"-",10248,0.74249742772875,5.70585353632025,22.0701534579239,0.000702748437621513,0.0310553185384777,42.4913725435087,37.7417437005432,35.4578747917137,65.3765328934293,63.2605400754223,65.1448510664413
"Ccne1","NC_000073.7",37797409,37806915,"-",1956,-0.970945062518193,5.4984796052058,21.846953342972,0.000730014940840639,0.031768236391065,53.4427572196708,71.6453439739125,48.12140150304,26.1506131573717,30.3979218544237,31.6144130175377
"Rpl31","NC_000067.7",39406987,39410992,"+",1199,0.538184510653371,10.3632753723467,21.8544321478416,0.000728844225284653,0.031768236391065,1112.66068309806,983.844098498905,1124.09905440873,1453.73635870298,1687.49544564828,1537.61008767115
"Pxdc1","NC_000079.7",34811823,34836664,"-",2027,-1.25710424122021,4.11963604496964,21.7626708456188,0.0007431151677575,0.0321995310458357,21.9027693523241,26.2273134190215,18.5731725099453,8.9149817581949,9.03722001077462,9.5801251568296
"Ifit3b","NC_000085.7",34584945,34590801,"+",2232,1.34592653543109,4.44630747513937,21.636326262562,0.000757192460603973,0.0326692952233235,16.6461047077663,8.31597742554341,10.5529389261053,33.2825985639276,35.3273145875735,22.992300376391
"Mif","NC_000076.7",75695187,75696111,"-",581,-0.962403141237061,11.1725211022862,21.5752999994813,0.000764503081464648,0.0328443536615621,4034.05205931105,2997.5900166228,2113.12049056332,1678.98823112671,1701.4620583922,1310.56112145429
"Nrp2","NC_000067.7",62742476,62857851,"+",8122,-0.607384629419715,7.46875506447799,21.5231186566955,0.000771418746044465,0.0330010324579022,191.430204139313,211.097888494564,233.008891488404,145.611368717183,133.093603795044,137.953802258346
"Gm7367","NC_000073.7",59805177,59806577,"+",1401,-0.600484992493382,8.11566188673754,21.4742500786669,0.00077793367402738,0.0331393180294533,294.811275482282,335.197859306519,366.820157071419,225.846204540938,226.75206572489,204.05666584047
"Osr1","NC_000078.7",9624442,9631500,"+",2167,0.82424474851506,6.54819644164974,21.4253453471933,0.000784569944229973,0.0332815888947303,76.6596927331343,63.9690571195647,60.7849282143664,112.923102270469,146.238651083444,97.7172765996619
"Ldlr","NC_000075.7",21634872,21661215,"+",4534,-0.721179918773504,6.88818784944652,21.3620101459663,0.000793198516489349,0.0335068293827467,142.806056177153,155.444808800542,138.454558710501,103.413788395061,72.2977600861969,87.1791389271493
"Pdlim2","NC_000080.7",70401667,70415121,"-",1887,0.692903483194754,7.15224371954953,21.2427320143387,0.000809767174453646,0.0340642058053501,111.704123696853,111.945849959238,101.730331247655,186.62028480488,195.532578414942,141.785852321078
"Fxyd5","NC_000073.7",30732153,30741565,"-",1159,-0.689040703370852,7.53208690746137,20.9907725670883,0.000846153823431706,0.0354471742795291,246.187127520123,227.090152774455,204.727015166442,124.215412497516,130.628907428469,167.652190244518
